,# codigo,descripcion,tipo_arbol,folder_id
3813,0071,BISTEC DE RES. CORTE DELGADO,Profeco_111101_arbol,data20220622
3814,0070,BISTEC DEL 0,Profeco_111101_arbol,data20220622
3815,0072,BISTEC RANCHERO,Profeco_111101_arbol,data20220622
3816,0059,CARNE MOLIDA DE RES,Profeco_111101_arbol,data20220622
3817,0052,CARNE PARA ASAR DE RES,Profeco_111101_arbol,data20220622
3818,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_111101_arbol,data20220622
3819,0060,FALDA DE RES,Profeco_111101_arbol,data20220622
3820,0053,FILETE DE RES,Profeco_111101_arbol,data20220622
3821,0064,HIGADO DE RES,Profeco_111101_arbol,data20220622
3822,0077,MILANESA DE RES,Profeco_111101_arbol,data20220622
3823,0066,PANZA O MENUDO DE RES,Profeco_111101_arbol,data20220622
3824,0063,RETAZO C/HUESO DE RES,Profeco_111101_arbol,data20220622
3825,# PESCADOS Y MARISCOS FRESCO Y CONGELADO,,Profeco_111101_arbol,data20220622
3826,0131,BAGRE,Profeco_111101_arbol,data20220622
3827,0134,BASA,Profeco_111101_arbol,data20220622
3828,0108,CAZON,Profeco_111101_arbol,data20220622
3829,0090,HUACHINANGO,Profeco_111101_arbol,data20220622
3830,0093,MOJARRA,Profeco_111101_arbol,data20220622
3831,0112,SIERRA,Profeco_111101_arbol,data20220622
3832,0118,TILAPIA,Profeco_111101_arbol,data20220622
3833,# FRUTAS Y VERDURAS FRESCAS,,Profeco_111101_arbol,data20220622
3834,# FRUTAS Y VERDURAS FRESCAS,,Profeco_111101_arbol,data20220622
3835,0850,ACELGA,Profeco_111101_arbol,data20220622
3836,0800,AGUACATE,Profeco_111101_arbol,data20220622
3837,0851,AJO,Profeco_111101_arbol,data20220622
3838,0852,ALCACHOFA,Profeco_111101_arbol,data20220622
3839,0853,APIO,Profeco_111101_arbol,data20220622
3840,0854,BETABEL,Profeco_111101_arbol,data20220622
3841,0855,BROCOLI,Profeco_111101_arbol,data20220622
3842,9006,CACAHUATES,Profeco_111101_arbol,data20220622
3843,0856,CALABAZA,Profeco_111101_arbol,data20220622
3844,0857,CEBOLLA,Profeco_111101_arbol,data20220622
3845,0858,CHAYOTE,Profeco_111101_arbol,data20220622
3846,0859,CHICHAROS,Profeco_111101_arbol,data20220622
3847,0860,CHILE FRESCO,Profeco_111101_arbol,data20220622
3848,0868,CILANTRO,Profeco_111101_arbol,data20220622
3849,0802,CIRUELA,Profeco_111101_arbol,data20220622
3850,0861,COL,Profeco_111101_arbol,data20220622
3851,0862,COLIFLOR,Profeco_111101_arbol,data20220622
3852,0824,DURAZNO,Profeco_111101_arbol,data20220622
3853,0863,EJOTE,Profeco_111101_arbol,data20220622
3854,0864,ELOTE,Profeco_111101_arbol,data20220622
3855,0866,ESPINACAS,Profeco_111101_arbol,data20220622
3856,0803,FRESA,Profeco_111101_arbol,data20220622
3857,0823,GRANADA,Profeco_111101_arbol,data20220622
3858,0825,GUANABANA,Profeco_111101_arbol,data20220622
3859,0804,GUAYABA,Profeco_111101_arbol,data20220622
3860,0867,HONGOS CHAMPIÑONES,Profeco_111101_arbol,data20220622
3861,9015,JAMAICA,Profeco_111101_arbol,data20220622
3862,9017,JICAMA,Profeco_111101_arbol,data20220622
3863,0869,JITOMATE,Profeco_111101_arbol,data20220622
3864,0826,KIWI,Profeco_111101_arbol,data20220622
3865,0870,LECHUGA,Profeco_111101_arbol,data20220622
3866,9018,LIMA,Profeco_111101_arbol,data20220622
3867,0806,LIMON,Profeco_111101_arbol,data20220622
3868,0807,MAMEY,Profeco_111101_arbol,data20220622
3869,0809,MANGO,Profeco_111101_arbol,data20220622
3870,0810,MANZANA,Profeco_111101_arbol,data20220622
3871,0811,MELON,Profeco_111101_arbol,data20220622
3872,0812,NARANJA,Profeco_111101_arbol,data20220622
3873,0871,NOPAL,Profeco_111101_arbol,data20220622
3874,0872,PAPA,Profeco_111101_arbol,data20220622
3875,0813,PAPAYA,Profeco_111101_arbol,data20220622
3876,0873,PEPINO,Profeco_111101_arbol,data20220622
3877,0814,PERA,Profeco_111101_arbol,data20220622
3878,0827,PERON,Profeco_111101_arbol,data20220622
3879,0874,PIMIENTO,Profeco_111101_arbol,data20220622
3880,0816,PLATANO,Profeco_111101_arbol,data20220622
3881,0875,RABANO,Profeco_111101_arbol,data20220622
3882,9026,ROMERITOS,Profeco_111101_arbol,data20220622
3883,0817,SANDIA,Profeco_111101_arbol,data20220622
3884,9028,TAMARINDO,Profeco_111101_arbol,data20220622
3885,0877,TOMATE,Profeco_111101_arbol,data20220622
3886,0820,TORONJA,Profeco_111101_arbol,data20220622
3887,0821,TUNA,Profeco_111101_arbol,data20220622
3888,0822,UVA,Profeco_111101_arbol,data20220622
3889,0878,VERDOLAGA,Profeco_111101_arbol,data20220622
3890,0879,ZANAHORIA,Profeco_111101_arbol,data20220622
3891,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_111101_arbol,data20220622
3892,# CEREALES PREPARADOS,,Profeco_111101_arbol,data20220622
3893,0025,CHOCO KRISPIS,Profeco_111101_arbol,data20220622
3894,0024,CORN FLAKES,Profeco_111101_arbol,data20220622
3895,0026,ZUCARITAS,Profeco_111101_arbol,data20220622
3896,# HUEVO,,Profeco_111101_arbol,data20220622
3897,0165,HUEVO,Profeco_111101_arbol,data20220622
3898,# PAN Y DERIVADOS DEL TRIGO,,Profeco_111101_arbol,data20220622
3899,0207,BARRAS DE AVENA,Profeco_111101_arbol,data20220622
3900,0208,BARRAS DE CEREAL,Profeco_111101_arbol,data20220622
3901,0022,HARINA DE ARROZ,Profeco_111101_arbol,data20220622
3902,0011,HARINA DE TRIGO,Profeco_111101_arbol,data20220622
3903,0012,HARINA HOT CAKES,Profeco_111101_arbol,data20220622
3904,0005,PAN BLANCO BOLILLO,Profeco_111101_arbol,data20220622
3905,0006,PAN DE CAJA,Profeco_111101_arbol,data20220622
3906,0201,PAN DULCE BISQUET,Profeco_111101_arbol,data20220622
3907,0202,PAN DULCE CONCHA,Profeco_111101_arbol,data20220622
3908,0203,PAN DULCE CUERNO,Profeco_111101_arbol,data20220622
3909,0204,PAN DULCE DONA,Profeco_111101_arbol,data20220622
3910,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_111101_arbol,data20220622
3911,0004,TORTILLA DE HARINA DE TRIGO,Profeco_111101_arbol,data20220622
3912,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_111101_arbol,data20220622
3913,0001,HARINA DE MAIZ,Profeco_111101_arbol,data20220622
3914,0002,TORTILLA DE MAIZ,Profeco_111101_arbol,data20220622
3915,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_111101_arbol,data20220622
3916,# LACTEOS,,Profeco_111101_arbol,data20220622
3917,0145,CREMA,Profeco_111101_arbol,data20220622
3918,0146,CREMA BATIDA,Profeco_111101_arbol,data20220622
3919,0162,FORMULA LACTEA,Profeco_111101_arbol,data20220622
3920,0143,LECHE CONDENSADA,Profeco_111101_arbol,data20220622
3921,0141,LECHE EN POLVO,Profeco_111101_arbol,data20220622
3922,0144,LECHE PASTEURIZADA,Profeco_111101_arbol,data20220622
3923,0161,LECHE ULTRAPASTEURIZADA,Profeco_111101_arbol,data20220622
3924,0164,PRODUCTO LACTEO,Profeco_111101_arbol,data20220622
3925,0148,QUESO CHIHUAHUA,Profeco_111101_arbol,data20220622
3926,0154,QUESO COTIJA,Profeco_111101_arbol,data20220622
3927,0149,QUESO MANCHEGO,Profeco_111101_arbol,data20220622
3928,0150,QUESO OAXACA,Profeco_111101_arbol,data20220622
3929,0153,QUESO PANELA,Profeco_111101_arbol,data20220622
3930,0160,YOGHURT,Profeco_111101_arbol,data20220622
3931,# PRODUCTOS EN REFRIGERACION,,Profeco_111101_arbol,data20220622
3932,0929,COMBINADO PRIMAVERA,Profeco_111101_arbol,data20220622
3933,0928,FLORETES DE BROCOLI,Profeco_111101_arbol,data20220622
3934,0919,GRANOS DE ELOTE,Profeco_111101_arbol,data20220622
3935,0920,GUARNICION DE VERDURAS,Profeco_111101_arbol,data20220622
3936,0050,HELADO,Profeco_111101_arbol,data20220622
3937,0003,MAIZ POZOLERO,Profeco_111101_arbol,data20220622
3938,0922,MEZCLA CALIFORNIA,Profeco_111101_arbol,data20220622
3939,0923,MEZCLA CAMPESINA,Profeco_111101_arbol,data20220622
3940,# SALCHICHONERIA,,Profeco_111101_arbol,data20220622
3941,0082,CHORIZO,Profeco_111101_arbol,data20220622
3942,0080,JAMON,Profeco_111101_arbol,data20220622
3943,0086,LONGANIZA,Profeco_111101_arbol,data20220622
3944,0084,MORTADELA,Profeco_111101_arbol,data20220622
3945,0087,PASTEL PIMIENTO,Profeco_111101_arbol,data20220622
3946,0085,QUESO DE PUERCO,Profeco_111101_arbol,data20220622
3947,0083,SALCHICHA,Profeco_111101_arbol,data20220622
3948,0081,TOCINO AHUMADO,Profeco_111101_arbol,data20220622
3949,# POLLO ROSTIZADO,,Profeco_111101_arbol,data20220622
3950,# POLLO ROSTIZADO,,Profeco_111101_arbol,data20220622
3951,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_111101_arbol,data20220622
3952,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_111101_arbol,data20220622
3953,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_111101_arbol,data20220622
3954,9003,ALMENDRAS,Profeco_111101_arbol,data20220622
3955,9007,CANELA,Profeco_111101_arbol,data20220622
3956,0132,CHARAL,Profeco_111101_arbol,data20220622
3957,0900,CHILE SECO,Profeco_111101_arbol,data20220622
3958,0981,PIMIENTA,Profeco_111101_arbol,data20220622
3959,0999,VAINILLA,Profeco_111101_arbol,data20220622
3960,# SEMILLAS Y LEGUMINOSAS,,Profeco_111101_arbol,data20220622
3961,0020,ARROZ,Profeco_111101_arbol,data20220622
3962,0901,FRIJOL,Profeco_111101_arbol,data20220622
3963,0902,GARBANZA,Profeco_111101_arbol,data20220622
3964,0903,HABA,Profeco_111101_arbol,data20220622
3965,0904,LENTEJA,Profeco_111101_arbol,data20220622
3966,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_111101_arbol,data20220622
3967,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_111101_arbol,data20220622
3968,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_111101_arbol,data20220622
3969,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_111101_arbol,data20220622
3970,2767,CEPILLO DENTAL,Profeco_111101_arbol,data20220622
3971,2806,COPA MENSTRUAL,Profeco_111101_arbol,data20220622
3972,2750,CREMA DENTAL,Profeco_111101_arbol,data20220622
3973,2751,CREMA LIQUIDA,Profeco_111101_arbol,data20220622
3974,2764,CREMA PARA ROZADURAS,Profeco_111101_arbol,data20220622
3975,2752,CREMA SOLIDA,Profeco_111101_arbol,data20220622
3976,2753,DESODORANTE,Profeco_111101_arbol,data20220622
3977,2774,ESPUMA DE AFEITAR,Profeco_111101_arbol,data20220622
3978,2754,JABON DE TOCADOR,Profeco_111101_arbol,data20220622
3979,2766,PANTIPROTECTOR,Profeco_111101_arbol,data20220622
3980,2801,PAÑALES DESECHABLES,Profeco_111101_arbol,data20220622
3981,2800,PAPEL HIGIENICO,Profeco_111101_arbol,data20220622
3982,2770,PRODUCTO PARA DEPILACION,Profeco_111101_arbol,data20220622
3983,2756,RASTRILLOS DESECHABLES,Profeco_111101_arbol,data20220622
3984,2757,REPUESTOS DE NAVAJAS,Profeco_111101_arbol,data20220622
3985,2771,ROPA INTERIOR DESECHABLE,Profeco_111101_arbol,data20220622
3986,2758,SHAMPOO,Profeco_111101_arbol,data20220622
3987,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_111101_arbol,data20220622
3988,2765,TALCO,Profeco_111101_arbol,data20220622
3989,2807,TAMPONES,Profeco_111101_arbol,data20220622
3990,2759,TINTE PARA EL CABELLO,Profeco_111101_arbol,data20220622
3991,2803,TOALLA FEMENINA,Profeco_111101_arbol,data20220622
3992,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_111101_arbol,data20220622
3993,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_111101_arbol,data20220622
3994,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_111101_arbol,data20220622
3995,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_111101_arbol,data20220622
3996,1100,BLANQUEADOR,Profeco_111101_arbol,data20220622
3997,1101,DETERGENTE P/ROPA,Profeco_111101_arbol,data20220622
3998,1102,DETERGENTE P/TRASTES,Profeco_111101_arbol,data20220622
3999,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_111101_arbol,data20220622
4000,1109,FIBRA,Profeco_111101_arbol,data20220622
4001,1104,INSECTICIDA AEROSOL,Profeco_111101_arbol,data20220622
4002,1103,JABON LIMPIADOR,Profeco_111101_arbol,data20220622
4003,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_111101_arbol,data20220622
4004,1071,PILAS ELECTRICAS,Profeco_111101_arbol,data20220622
4005,1106,SUAVIZANTE P/ROPA,Profeco_111101_arbol,data20220622
4006,2805,TOALLA DE PAPEL,Profeco_111101_arbol,data20220622
4007,1111,TOALLITAS DESINFECTANTES,Profeco_111101_arbol,data20220622
4008,# ARTICULOS ESCOLARES,,Profeco_111101_arbol,data20220622
4009,# ACCESORIOS ESCOLARES,,Profeco_111101_arbol,data20220622
4010,# CINTA ADHESIVA,,Profeco_111101_arbol,data20220622
4011,3054,CINTA ADHESIVA,Profeco_111101_arbol,data20220622
4012,# COMPAS,,Profeco_111101_arbol,data20220622
4013,3056,COMPAS,Profeco_111101_arbol,data20220622
4014,# DESENGRAPADORA,,Profeco_111101_arbol,data20220622
4015,3079,DESENGRAPADORA,Profeco_111101_arbol,data20220622
4016,# DISCO COMPACTO,,Profeco_111101_arbol,data20220622
4017,3081,DISCO COMPACTO,Profeco_111101_arbol,data20220622
4018,# GRAPAS,,Profeco_111101_arbol,data20220622
4019,3080,GRAPAS,Profeco_111101_arbol,data20220622
4020,# JUEGO DE GEOMETRIA,,Profeco_111101_arbol,data20220622
4021,3065,JUEGO DE GEOMETRIA,Profeco_111101_arbol,data20220622
4022,# LAPIZ ADHESIVO,,Profeco_111101_arbol,data20220622
4023,3067,LAPIZ ADHESIVO,Profeco_111101_arbol,data20220622
4024,# PEGAMENTO,,Profeco_111101_arbol,data20220622
4025,3069,PEGAMENTO,Profeco_111101_arbol,data20220622
4026,# PLASTILINA,,Profeco_111101_arbol,data20220622
4027,3070,PLASTILINA,Profeco_111101_arbol,data20220622
4028,# REGLAS,,Profeco_111101_arbol,data20220622
4029,3075,REGLAS,Profeco_111101_arbol,data20220622
4030,# TIJERAS,,Profeco_111101_arbol,data20220622
4031,3077,TIJERAS,Profeco_111101_arbol,data20220622
4032,# ARTICULOS DE ESCRITURA,,Profeco_111101_arbol,data20220622
4033,# BICOLOR,,Profeco_111101_arbol,data20220622
4034,3050,BICOLOR,Profeco_111101_arbol,data20220622
4035,# BOLIGRAFO,,Profeco_111101_arbol,data20220622
4036,3083,BOLIGRAFO COLORES VARIOS,Profeco_111101_arbol,data20220622
4037,3052,BOLIGRAFO TINTA NEGRA,Profeco_111101_arbol,data20220622
4038,# CALCULADORAS,,Profeco_111101_arbol,data20220622
4039,3053,CALCULADORAS,Profeco_111101_arbol,data20220622
4040,# COLORES DE MADERA,,Profeco_111101_arbol,data20220622
4041,3055,COLORES DE MADERA,Profeco_111101_arbol,data20220622
4042,# CRAYONES,,Profeco_111101_arbol,data20220622
4043,3057,CRAYONES,Profeco_111101_arbol,data20220622
4044,# GOMA BORRADOR,,Profeco_111101_arbol,data20220622
4045,3063,GOMA BORRADOR,Profeco_111101_arbol,data20220622
4046,# LAPIZ,,Profeco_111101_arbol,data20220622
4047,3066,LAPIZ,Profeco_111101_arbol,data20220622
4048,# MARCADORES,,Profeco_111101_arbol,data20220622
4049,3068,MARCADORES,Profeco_111101_arbol,data20220622
4050,# PLUMONES,,Profeco_111101_arbol,data20220622
4051,3073,PLUMONES,Profeco_111101_arbol,data20220622
4052,# PORTAMINAS,,Profeco_111101_arbol,data20220622
4053,3074,PORTAMINAS,Profeco_111101_arbol,data20220622
4054,# SACAPUNTAS,,Profeco_111101_arbol,data20220622
4055,3076,SACAPUNTAS,Profeco_111101_arbol,data20220622
4056,# ARTICULOS DE PAPEL,,Profeco_111101_arbol,data20220622
4057,# BLOCK,,Profeco_111101_arbol,data20220622
4058,3051,BLOCK,Profeco_111101_arbol,data20220622
4059,# CUADERNO FORMA COLLEGE,,Profeco_111101_arbol,data20220622
4060,3078,CUADERNO FORMA COLLEGE,Profeco_111101_arbol,data20220622
4061,# CUADERNO FORMA FRANCESA,,Profeco_111101_arbol,data20220622
4062,3058,CUADERNO FORMA FRANCESA,Profeco_111101_arbol,data20220622
4063,# CUADERNO FORMA ITALIANA,,Profeco_111101_arbol,data20220622
4064,3059,CUADERNO FORMA ITALIANA,Profeco_111101_arbol,data20220622
4065,# CUADERNO PROFESIONAL,,Profeco_111101_arbol,data20220622
4066,3060,CUADERNO PROFESIONAL,Profeco_111101_arbol,data20220622
4067,# FOLDERS,,Profeco_111101_arbol,data20220622
4068,3062,FOLDERS,Profeco_111101_arbol,data20220622
4069,# HOJAS DE PAPEL,,Profeco_111101_arbol,data20220622
4070,3064,HOJAS DE PAPEL,Profeco_111101_arbol,data20220622
4071,# PLIEGOS DE PAPEL,,Profeco_111101_arbol,data20220622
4072,3071,PLIEGOS DE PAPEL,Profeco_111101_arbol,data20220622
4073,# LIBROS,,Profeco_111101_arbol,data20220622
4074,# DICCIONARIO,,Profeco_111101_arbol,data20220622
4075,3061,DICCIONARIO,Profeco_111101_arbol,data20220622
4076,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_111101_arbol,data20220622
4077,# ELECTRONICA,,Profeco_111101_arbol,data20220622
4078,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_111101_arbol,data20220622
4079,1064,BARRA DE SONIDO,Profeco_111101_arbol,data20220622
4080,1050,COMPONENTES DE AUDIO,Profeco_111101_arbol,data20220622
4081,1052,RADIOGRABADORAS,Profeco_111101_arbol,data20220622
4082,# CAMARAS,,Profeco_111101_arbol,data20220622
4083,1061,CAMARAS DIGITALES,Profeco_111101_arbol,data20220622
4084,# TV Y VIDEO,,Profeco_111101_arbol,data20220622
4085,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_111101_arbol,data20220622
4086,1056,DVD / BLU RAY,Profeco_111101_arbol,data20220622
4087,1063,PANTALLAS,Profeco_111101_arbol,data20220622
4088,1065,REPRODUCTORES STREAMING,Profeco_111101_arbol,data20220622
4089,# HOGAR Y LINEA BLANCA,,Profeco_111101_arbol,data20220622
4090,# COCINA,,Profeco_111101_arbol,data20220622
4091,1080,OLLA DE PRESION EXPRESS,Profeco_111101_arbol,data20220622
4092,# ELECTRODOMESTICOS,,Profeco_111101_arbol,data20220622
4093,1021,BATIDORAS,Profeco_111101_arbol,data20220622
4094,1033,CAFETERAS,Profeco_111101_arbol,data20220622
4095,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_111101_arbol,data20220622
4096,1025,HORNO DE MICROONDAS,Profeco_111101_arbol,data20220622
4097,1024,HORNO ELECTRICO,Profeco_111101_arbol,data20220622
4098,1027,LICUADORAS,Profeco_111101_arbol,data20220622
4099,1028,PLANCHAS,Profeco_111101_arbol,data20220622
4100,1031,SANDWICHERAS,Profeco_111101_arbol,data20220622
4101,# LINEA BLANCA,,Profeco_111101_arbol,data20220622
4102,1020,ESTUFAS,Profeco_111101_arbol,data20220622
4103,1026,LAVADORAS,Profeco_111101_arbol,data20220622
4104,1029,REFRIGERADORES,Profeco_111101_arbol,data20220622
4105,1034,SECADORAS,Profeco_111101_arbol,data20220622
4106,# VENTILACION,,Profeco_111101_arbol,data20220622
4107,1055,VENTILADORES,Profeco_111101_arbol,data20220622
4108,# MEDICINAS,,Profeco_111101_arbol,data20220622
4109,# MEDICINAS,,Profeco_111101_arbol,data20220622
4110,# ESPECIALES,,Profeco_111101_arbol,data20220622
4111,1794,AGUA OXIGENADA,Profeco_111101_arbol,data20220622
4112,1447,ALCOHOL,Profeco_111101_arbol,data20220622
4113,1795,ALGODÓN,Profeco_111101_arbol,data20220622
4114,1792,COFIA,Profeco_111101_arbol,data20220622
4115,2762,CUBRE BOCA,Profeco_111101_arbol,data20220622
4116,1797,GASA,Profeco_111101_arbol,data20220622
4117,1791,GUANTES DE LÁTEX,Profeco_111101_arbol,data20220622
4118,1112,MICROBICIDA,Profeco_111101_arbol,data20220622
4119,1793,NEBULIZADOR,Profeco_111101_arbol,data20220622
4120,1790,TERMÓMETRO,Profeco_111101_arbol,data20220622
4121,1798,VENDA ELÁSTICA,Profeco_111101_arbol,data20220622
4122,1787,VENDITAS ADHESIVAS,Profeco_111101_arbol,data20220622
4123,# MEDICINAS,,Profeco_111101_arbol,data20220622
4124,1449,A.S.COR,Profeco_111101_arbol,data20220622
4125,1634,ACIDO FOLICO,Profeco_111101_arbol,data20220622
4126,1450,ACLIMAFEL,Profeco_111101_arbol,data20220622
4127,1452,ADALAT OROS,Profeco_111101_arbol,data20220622
4128,1600,ADEROGYL 15,Profeco_111101_arbol,data20220622
4129,1453,AFUMIX,Profeco_111101_arbol,data20220622
4130,1348,AFUNGIL,Profeco_111101_arbol,data20220622
4131,1789,AGRIFEN,Profeco_111101_arbol,data20220622
4132,1454,ALEVIAN DUO,Profeco_111101_arbol,data20220622
4133,1123,ALKA-SELTZER,Profeco_111101_arbol,data20220622
4134,2306,ALTRULINE,Profeco_111101_arbol,data20220622
4135,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_111101_arbol,data20220622
4136,1641,AMLODIPINO,Profeco_111101_arbol,data20220622
4137,1359,AMOXICILINA,Profeco_111101_arbol,data20220622
4138,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_111101_arbol,data20220622
4139,1457,AMOXICLAV. BID,Profeco_111101_arbol,data20220622
4140,1360,AMPICILINA,Profeco_111101_arbol,data20220622
4141,1458,ANGELIQ A,Profeco_111101_arbol,data20220622
4142,1203,ANTIFLU-DES,Profeco_111101_arbol,data20220622
4143,1459,ANTIFLU-DES JR.,Profeco_111101_arbol,data20220622
4144,1461,ARCOXIA,Profeco_111101_arbol,data20220622
4145,1124,ARTRIDOL,Profeco_111101_arbol,data20220622
4146,1125,ASPIRINA,Profeco_111101_arbol,data20220622
4147,1394,ATACAND PLUS,Profeco_111101_arbol,data20220622
4148,1463,AUGMENTIN 12 H.,Profeco_111101_arbol,data20220622
4149,1464,AVAMYS 2A,Profeco_111101_arbol,data20220622
4150,1368,AVELOX 7D,Profeco_111101_arbol,data20220622
4151,1165,BACTRIM F,Profeco_111101_arbol,data20220622
4152,1466,BEDOYECTA,Profeco_111101_arbol,data20220622
4153,1167,BEDOYECTA-TRI,Profeco_111101_arbol,data20220622
4154,1645,BETAMETASONA/ CLOTRIMAZOL/ GENTAMICINA,Profeco_111101_arbol,data20220622
4155,1469,BREDELIN,Profeco_111101_arbol,data20220622
4156,1169,BUSCAPINA COMPOSITUM,Profeco_111101_arbol,data20220622
4157,1648,BUTILHIOSCINA,Profeco_111101_arbol,data20220622
4158,1649,BUTILHIOSCINA/ METAMIZOL SODICO,Profeco_111101_arbol,data20220622
4159,1470,CAFIASPIRINA,Profeco_111101_arbol,data20220622
4160,1951,CANESTEN V,Profeco_111101_arbol,data20220622
4161,1383,CEFALEXINA,Profeco_111101_arbol,data20220622
4162,1474,CEFAXONA I.M.,Profeco_111101_arbol,data20220622
4163,1435,CEFTREX IM,Profeco_111101_arbol,data20220622
4164,1653,CEFTRIAXONA,Profeco_111101_arbol,data20220622
4165,1475,CEFURACET,Profeco_111101_arbol,data20220622
4166,1369,CELEBREX,Profeco_111101_arbol,data20220622
4167,1476,CELESTAMINE-NS,Profeco_111101_arbol,data20220622
4168,1173,CELESTONE SOLUSPAN,Profeco_111101_arbol,data20220622
4169,1477,CIALIS,Profeco_111101_arbol,data20220622
4170,1178,CIPROFLOX,Profeco_111101_arbol,data20220622
4171,1656,CLARITROMICINA,Profeco_111101_arbol,data20220622
4172,1479,CLENDIX,Profeco_111101_arbol,data20220622
4173,1480,CLORAMFENI OFTENO,Profeco_111101_arbol,data20220622
4174,1481,CO-DIOVAN,Profeco_111101_arbol,data20220622
4175,1482,COMBIVENT,Profeco_111101_arbol,data20220622
4176,1483,COMBIVENT. RESPIMAT,Profeco_111101_arbol,data20220622
4177,1484,CONTROLIP,Profeco_111101_arbol,data20220622
4178,1486,CRESTOR,Profeco_111101_arbol,data20220622
4179,1488,CYMBALTA,Profeco_111101_arbol,data20220622
4180,1490,DAFLON,Profeco_111101_arbol,data20220622
4181,1491,DAFLON 500 M.,Profeco_111101_arbol,data20220622
4182,1183,DALACIN C,Profeco_111101_arbol,data20220622
4183,1493,DAXON,Profeco_111101_arbol,data20220622
4184,1215,DESENFRIOL-D,Profeco_111101_arbol,data20220622
4185,1496,DIABION,Profeco_111101_arbol,data20220622
4186,1497,DIANE,Profeco_111101_arbol,data20220622
4187,1385,DICLOXACILINA,Profeco_111101_arbol,data20220622
4188,1498,DIMEGAN-D,Profeco_111101_arbol,data20220622
4189,1499,DIOVAN,Profeco_111101_arbol,data20220622
4190,1189,DIPROSPAN,Profeco_111101_arbol,data20220622
4191,1191,DOLAC,Profeco_111101_arbol,data20220622
4192,1511,DOLOCARTIGEN,Profeco_111101_arbol,data20220622
4193,1512,DOLO-NEUROBION,Profeco_111101_arbol,data20220622
4194,2102,DOLO-NEUROBION FORTE,Profeco_111101_arbol,data20220622
4195,1514,EFEXOR XR,Profeco_111101_arbol,data20220622
4196,1515,ELATEC,Profeco_111101_arbol,data20220622
4197,1666,ELECTROLITOS ORALES,Profeco_111101_arbol,data20220622
4198,1436,ELEQUINE,Profeco_111101_arbol,data20220622
4199,1517,ENTEROGERMINA,Profeco_111101_arbol,data20220622
4200,1518,ESPAVEN PEDIATRICO,Profeco_111101_arbol,data20220622
4201,1519,EUTIROX 100,Profeco_111101_arbol,data20220622
4202,1520,EVRA,Profeco_111101_arbol,data20220622
4203,1521,EXFORGE,Profeco_111101_arbol,data20220622
4204,1522,FABROVEN,Profeco_111101_arbol,data20220622
4205,1131,FEBRAX,Profeco_111101_arbol,data20220622
4206,1523,FERRANINA FOL,Profeco_111101_arbol,data20220622
4207,1133,FLANAX,Profeco_111101_arbol,data20220622
4208,1527,FOSAMAX PLUS,Profeco_111101_arbol,data20220622
4209,1528,FOSFOCIL,Profeco_111101_arbol,data20220622
4210,1668,GABAPENTINA,Profeco_111101_arbol,data20220622
4211,1530,GAVINDO,Profeco_111101_arbol,data20220622
4212,1531,GENOPRAZOL,Profeco_111101_arbol,data20220622
4213,1362,GENTAMICINA,Profeco_111101_arbol,data20220622
4214,1959,GLIBENCLAMIDA,Profeco_111101_arbol,data20220622
4215,1534,HALCION,Profeco_111101_arbol,data20220622
4216,1671,HIDROXOCOBALAMINA TIAMINA PIRIDOXINA,Profeco_111101_arbol,data20220622
4217,1241,HISTIACIL NF,Profeco_111101_arbol,data20220622
4218,1535,HUMALOG MIX 25,Profeco_111101_arbol,data20220622
4219,1536,HUMULINN. INSULINA HUMANA,Profeco_111101_arbol,data20220622
4220,1538,IMODIUM,Profeco_111101_arbol,data20220622
4221,1540,JANUMET,Profeco_111101_arbol,data20220622
4222,1541,KEFLEX,Profeco_111101_arbol,data20220622
4223,1543,LACTACYD,Profeco_111101_arbol,data20220622
