,# codigo,descripcion,tipo_arbol,folder_id
5935,1020,ESTUFAS,Profeco_161601_arbol,data20220712
5936,1026,LAVADORAS,Profeco_161601_arbol,data20220712
5937,1029,REFRIGERADORES,Profeco_161601_arbol,data20220712
5938,1034,SECADORAS,Profeco_161601_arbol,data20220712
5939,# MEDICINAS,,Profeco_161601_arbol,data20220712
5940,# MEDICINAS,,Profeco_161601_arbol,data20220712
5941,# ESPECIALES,,Profeco_161601_arbol,data20220712
5942,1794,AGUA OXIGENADA,Profeco_161601_arbol,data20220712
5943,1447,ALCOHOL,Profeco_161601_arbol,data20220712
5944,1795,ALGODÓN,Profeco_161601_arbol,data20220712
5945,1792,COFIA,Profeco_161601_arbol,data20220712
5946,2762,CUBRE BOCA,Profeco_161601_arbol,data20220712
5947,1797,GASA,Profeco_161601_arbol,data20220712
5948,1791,GUANTES DE LÁTEX,Profeco_161601_arbol,data20220712
5949,1112,MICROBICIDA,Profeco_161601_arbol,data20220712
5950,1793,NEBULIZADOR,Profeco_161601_arbol,data20220712
5951,1790,TERMÓMETRO,Profeco_161601_arbol,data20220712
5952,1798,VENDA ELÁSTICA,Profeco_161601_arbol,data20220712
5953,1787,VENDITAS ADHESIVAS,Profeco_161601_arbol,data20220712
5954,# MEDICINAS,,Profeco_161601_arbol,data20220712
5955,1449,A.S.COR,Profeco_161601_arbol,data20220712
5956,1634,ACIDO FOLICO,Profeco_161601_arbol,data20220712
5957,1450,ACLIMAFEL,Profeco_161601_arbol,data20220712
5958,1452,ADALAT OROS,Profeco_161601_arbol,data20220712
5959,1600,ADEROGYL 15,Profeco_161601_arbol,data20220712
5960,1453,AFUMIX,Profeco_161601_arbol,data20220712
5961,1348,AFUNGIL,Profeco_161601_arbol,data20220712
5962,1789,AGRIFEN,Profeco_161601_arbol,data20220712
5963,1454,ALEVIAN DUO,Profeco_161601_arbol,data20220712
5964,1123,ALKA-SELTZER,Profeco_161601_arbol,data20220712
5965,1637,ALOPURINOL,Profeco_161601_arbol,data20220712
5966,2306,ALTRULINE,Profeco_161601_arbol,data20220712
5967,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_161601_arbol,data20220712
5968,1640,AMIKACINA,Profeco_161601_arbol,data20220712
5969,1641,AMLODIPINO,Profeco_161601_arbol,data20220712
5970,1359,AMOXICILINA,Profeco_161601_arbol,data20220712
5971,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_161601_arbol,data20220712
5972,1457,AMOXICLAV. BID,Profeco_161601_arbol,data20220712
5973,1360,AMPICILINA,Profeco_161601_arbol,data20220712
5974,1458,ANGELIQ A,Profeco_161601_arbol,data20220712
5975,1203,ANTIFLU-DES,Profeco_161601_arbol,data20220712
5976,1459,ANTIFLU-DES JR.,Profeco_161601_arbol,data20220712
5977,1461,ARCOXIA,Profeco_161601_arbol,data20220712
5978,1124,ARTRIDOL,Profeco_161601_arbol,data20220712
5979,1125,ASPIRINA,Profeco_161601_arbol,data20220712
5980,1394,ATACAND PLUS,Profeco_161601_arbol,data20220712
5981,2301,ATIVAN,Profeco_161601_arbol,data20220712
5982,1463,AUGMENTIN 12 H.,Profeco_161601_arbol,data20220712
5983,1464,AVAMYS 2A,Profeco_161601_arbol,data20220712
5984,1368,AVELOX 7D,Profeco_161601_arbol,data20220712
5985,1643,AZITROMICINA,Profeco_161601_arbol,data20220712
5986,1165,BACTRIM F,Profeco_161601_arbol,data20220712
5987,1466,BEDOYECTA,Profeco_161601_arbol,data20220712
5988,1167,BEDOYECTA-TRI,Profeco_161601_arbol,data20220712
5989,1644,BENCILPENICILINA PROCAINICA,Profeco_161601_arbol,data20220712
5990,1645,BETAMETASONA/ CLOTRIMAZOL/ GENTAMICINA,Profeco_161601_arbol,data20220712
5991,1469,BREDELIN,Profeco_161601_arbol,data20220712
5992,1647,BROMURO DE PINAVERIO,Profeco_161601_arbol,data20220712
5993,1169,BUSCAPINA COMPOSITUM,Profeco_161601_arbol,data20220712
5994,1648,BUTILHIOSCINA,Profeco_161601_arbol,data20220712
5995,1649,BUTILHIOSCINA/ METAMIZOL SODICO,Profeco_161601_arbol,data20220712
5996,1470,CAFIASPIRINA,Profeco_161601_arbol,data20220712
5997,1951,CANESTEN V,Profeco_161601_arbol,data20220712
5998,1383,CEFALEXINA,Profeco_161601_arbol,data20220712
5999,1474,CEFAXONA I.M.,Profeco_161601_arbol,data20220712
6000,1435,CEFTREX IM,Profeco_161601_arbol,data20220712
6001,1653,CEFTRIAXONA,Profeco_161601_arbol,data20220712
6002,1475,CEFURACET,Profeco_161601_arbol,data20220712
6003,1654,CEFUROXIMA,Profeco_161601_arbol,data20220712
6004,1369,CELEBREX,Profeco_161601_arbol,data20220712
6005,1476,CELESTAMINE-NS,Profeco_161601_arbol,data20220712
6006,1173,CELESTONE SOLUSPAN,Profeco_161601_arbol,data20220712
6007,1655,CETIRIZINA,Profeco_161601_arbol,data20220712
6008,1477,CIALIS,Profeco_161601_arbol,data20220712
6009,1178,CIPROFLOX,Profeco_161601_arbol,data20220712
6010,1656,CLARITROMICINA,Profeco_161601_arbol,data20220712
6011,1479,CLENDIX,Profeco_161601_arbol,data20220712
6012,1480,CLORAMFENI OFTENO,Profeco_161601_arbol,data20220712
6013,1659,CLORFENAMINA COMPUESTA,Profeco_161601_arbol,data20220712
6014,1481,CO-DIOVAN,Profeco_161601_arbol,data20220712
6015,1482,COMBIVENT,Profeco_161601_arbol,data20220712
6016,1483,COMBIVENT. RESPIMAT,Profeco_161601_arbol,data20220712
6017,1484,CONTROLIP,Profeco_161601_arbol,data20220712
6018,1486,CRESTOR,Profeco_161601_arbol,data20220712
6019,1488,CYMBALTA,Profeco_161601_arbol,data20220712
6020,1490,DAFLON,Profeco_161601_arbol,data20220712
6021,1491,DAFLON 500 M.,Profeco_161601_arbol,data20220712
6022,1183,DALACIN C,Profeco_161601_arbol,data20220712
6023,1493,DAXON,Profeco_161601_arbol,data20220712
6024,1215,DESENFRIOL-D,Profeco_161601_arbol,data20220712
6025,1376,DEXABION,Profeco_161601_arbol,data20220712
6026,1496,DIABION,Profeco_161601_arbol,data20220712
6027,1497,DIANE,Profeco_161601_arbol,data20220712
6028,1385,DICLOXACILINA,Profeco_161601_arbol,data20220712
6029,1498,DIMEGAN-D,Profeco_161601_arbol,data20220712
6030,1499,DIOVAN,Profeco_161601_arbol,data20220712
6031,1189,DIPROSPAN,Profeco_161601_arbol,data20220712
6032,1191,DOLAC,Profeco_161601_arbol,data20220712
6033,1511,DOLOCARTIGEN,Profeco_161601_arbol,data20220712
6034,1512,DOLO-NEUROBION,Profeco_161601_arbol,data20220712
6035,2102,DOLO-NEUROBION FORTE,Profeco_161601_arbol,data20220712
6036,1514,EFEXOR XR,Profeco_161601_arbol,data20220712
6037,1515,ELATEC,Profeco_161601_arbol,data20220712
6038,1666,ELECTROLITOS ORALES,Profeco_161601_arbol,data20220712
6039,1436,ELEQUINE,Profeco_161601_arbol,data20220712
6040,1517,ENTEROGERMINA,Profeco_161601_arbol,data20220712
6041,1518,ESPAVEN PEDIATRICO,Profeco_161601_arbol,data20220712
6042,1519,EUTIROX 100,Profeco_161601_arbol,data20220712
6043,1520,EVRA,Profeco_161601_arbol,data20220712
6044,1521,EXFORGE,Profeco_161601_arbol,data20220712
6045,1522,FABROVEN,Profeco_161601_arbol,data20220712
6046,1131,FEBRAX,Profeco_161601_arbol,data20220712
6047,1523,FERRANINA FOL,Profeco_161601_arbol,data20220712
6048,1667,FINASTERIDA,Profeco_161601_arbol,data20220712
6049,1133,FLANAX,Profeco_161601_arbol,data20220712
6050,1527,FOSAMAX PLUS,Profeco_161601_arbol,data20220712
6051,1528,FOSFOCIL,Profeco_161601_arbol,data20220712
6052,1530,GAVINDO,Profeco_161601_arbol,data20220712
6053,1531,GENOPRAZOL,Profeco_161601_arbol,data20220712
6054,1534,HALCION,Profeco_161601_arbol,data20220712
6055,1241,HISTIACIL NF,Profeco_161601_arbol,data20220712
6056,1535,HUMALOG MIX 25,Profeco_161601_arbol,data20220712
6057,1536,HUMULINN. INSULINA HUMANA,Profeco_161601_arbol,data20220712
6058,1538,IMODIUM,Profeco_161601_arbol,data20220712
6059,1540,JANUMET,Profeco_161601_arbol,data20220712
6060,1541,KEFLEX,Profeco_161601_arbol,data20220712
6061,1744,SHAMPOO INTIMO,Profeco_161601_arbol,data20220712
6062,2769,SUEROS ORALES,Profeco_161601_arbol,data20220712
6063,1142,TEMPRA,Profeco_161601_arbol,data20220712
6064,# ALIMENTOS,,Profeco_171701_arbol,data20220712
6065,"# ACEITES, GRASAS Y VINAGRES",,Profeco_171701_arbol,data20220712
6066,# ACEITES Y GRASAS,,Profeco_171701_arbol,data20220712
6067,0166,ACEITE,Profeco_171701_arbol,data20220712
6068,9000,ACEITE DE OLIVA,Profeco_171701_arbol,data20220712
6069,9002,ALCAPARRA,Profeco_171701_arbol,data20220712
6070,0170,GRASA COMESTIBLE,Profeco_171701_arbol,data20220712
6071,0172,MANTECA DE CERDO,Profeco_171701_arbol,data20220712
6072,0147,MANTEQUILLA,Profeco_171701_arbol,data20220712
6073,0171,MARGARINA,Profeco_171701_arbol,data20220712
6074,# VINAGRES,,Profeco_171701_arbol,data20220712
6075,0983,VINAGRE,Profeco_171701_arbol,data20220712
6076,# ALIMENTOS EN LATA Y PROCESADOS,,Profeco_171701_arbol,data20220712
6077,# ALIMENTOS EN LATA Y PROCESADOS,,Profeco_171701_arbol,data20220712
6078,9001,ACEITUNA,Profeco_171701_arbol,data20220712
6079,0136,ATUN,Profeco_171701_arbol,data20220712
6080,0917,CHICHAROS EN LATA,Profeco_171701_arbol,data20220712
6081,0915,CHILES,Profeco_171701_arbol,data20220712
6082,0956,COCTEL DE FRUTAS EN ALMIBAR,Profeco_171701_arbol,data20220712
6083,0970,CONCENTRADO DE POLLO,Profeco_171701_arbol,data20220712
6084,0951,DURAZNOS EN ALMIBAR,Profeco_171701_arbol,data20220712
6085,0864,ELOTE,Profeco_171701_arbol,data20220712
6086,0931,FRIJOLES,Profeco_171701_arbol,data20220712
6087,0971,MAYONESA,Profeco_171701_arbol,data20220712
6088,0972,MOLE ROJO EN PASTA,Profeco_171701_arbol,data20220712
6089,0973,MOSTAZA,Profeco_171701_arbol,data20220712
6090,0014,PASTA PARA SOPA,Profeco_171701_arbol,data20220712
6091,0952,PIÑA EN ALMIBAR,Profeco_171701_arbol,data20220712
6092,0916,PURE DE TOMATE,Profeco_171701_arbol,data20220712
6093,0945,SAL DE MAR,Profeco_171701_arbol,data20220712
6094,0974,SAL MOLIDA DE MESA,Profeco_171701_arbol,data20220712
6095,0978,SALSA DE SOYA,Profeco_171701_arbol,data20220712
6096,0976,SALSA INGLESA,Profeco_171701_arbol,data20220712
6097,0977,SALSA PICANTE,Profeco_171701_arbol,data20220712
6098,0137,SARDINA,Profeco_171701_arbol,data20220712
6099,0303,SOPA INSTANTANEA,Profeco_171701_arbol,data20220712
6100,"# AZUCAR, ENDULZANTES Y CAFE",,Profeco_171701_arbol,data20220712
6101,"# AZUCAR, ENDULZANTES Y CAFE",,Profeco_171701_arbol,data20220712
6102,0960,AZUCAR,Profeco_171701_arbol,data20220712
6103,0961,CAFE SOLUBLE,Profeco_171701_arbol,data20220712
6104,0962,CAFE TOSTADO Y MOLIDO,Profeco_171701_arbol,data20220712
6105,0991,CHOCOLATE EN TABLILLAS,Profeco_171701_arbol,data20220712
6106,0998,JARABE PARA PREPARAR BEBIDAS,Profeco_171701_arbol,data20220712
6107,0950,MERMELADA,Profeco_171701_arbol,data20220712
6108,0996,MIEL DE ABEJA,Profeco_171701_arbol,data20220712
6109,0990,POLVO PARA BEBIDAS SABOR CHOCOLATE,Profeco_171701_arbol,data20220712
6110,0963,TE,Profeco_171701_arbol,data20220712
6111,# POSTRES PARA PREPARAR,,Profeco_171701_arbol,data20220712
6112,0994,FLAN,Profeco_171701_arbol,data20220712
6113,0995,GELATINA EN POLVO,Profeco_171701_arbol,data20220712
6114,0984,POLVO P/HORNEAR,Profeco_171701_arbol,data20220712
6115,# BEBIDAS,,Profeco_171701_arbol,data20220712
6116,# BEBIDAS ALCOHOLICAS,,Profeco_171701_arbol,data20220712
6117,1000,BRANDY,Profeco_171701_arbol,data20220712
6118,1001,CERVEZA,Profeco_171701_arbol,data20220712
6119,1005,TEQUILA,Profeco_171701_arbol,data20220712
6120,# BEBIDAS NO ALCOHOLICAS,,Profeco_171701_arbol,data20220712
6121,0964,AGUA CON GAS,Profeco_171701_arbol,data20220712
6122,0965,AGUA SIN GAS,Profeco_171701_arbol,data20220712
6123,0968,BEBIDAS HIDRATANTES,Profeco_171701_arbol,data20220712
6124,0967,JUGO DE FRUTA,Profeco_171701_arbol,data20220712
6125,0966,REFRESCO,Profeco_171701_arbol,data20220712
6126,0949,TE PREPARADO,Profeco_171701_arbol,data20220712
6127,"# CARNE, POLLO Y PESCADO",,Profeco_171701_arbol,data20220712
6128,# CARNE DE CERDO,,Profeco_171701_arbol,data20220712
6129,0044,CABEZA DE CERDO,Profeco_171701_arbol,data20220712
6130,0049,CARNE MOLIDA DE CERDO,Profeco_171701_arbol,data20220712
6131,0041,CHULETA DE CERDO,Profeco_171701_arbol,data20220712
6132,0045,ESPINAZO DE CERDO,Profeco_171701_arbol,data20220712
6133,0043,LOMO DE CERDO,Profeco_171701_arbol,data20220712
6134,0046,MANITAS DE CERDO,Profeco_171701_arbol,data20220712
6135,0042,MILANESA DE CERDO,Profeco_171701_arbol,data20220712
6136,0047,PIERNA DE CERDO ENTERA/PERNIL,Profeco_171701_arbol,data20220712
6137,# CARNE DE POLLO Y PAVO,,Profeco_171701_arbol,data20220712
6138,0032,PECHUGA DE POLLO,Profeco_171701_arbol,data20220712
6139,0033,PIERNA DE POLLO,Profeco_171701_arbol,data20220712
6140,0031,POLLO ENTERO,Profeco_171701_arbol,data20220712
6141,# CARNE DE RES,,Profeco_171701_arbol,data20220712
6142,0069,BISTEC DE DIEZMILLO DE RES,Profeco_171701_arbol,data20220712
6143,0070,BISTEC DEL 0,Profeco_171701_arbol,data20220712
6144,0052,CARNE PARA ASAR DE RES,Profeco_171701_arbol,data20220712
6145,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_171701_arbol,data20220712
6146,0060,FALDA DE RES,Profeco_171701_arbol,data20220712
6147,0053,FILETE DE RES,Profeco_171701_arbol,data20220712
6148,0064,HIGADO DE RES,Profeco_171701_arbol,data20220712
6149,0077,MILANESA DE RES,Profeco_171701_arbol,data20220712
6150,0074,MILANESA DE TERNERA,Profeco_171701_arbol,data20220712
6151,0066,PANZA O MENUDO DE RES,Profeco_171701_arbol,data20220712
6152,0075,PULPA DE TERNERA,Profeco_171701_arbol,data20220712
6153,0063,RETAZO C/HUESO DE RES,Profeco_171701_arbol,data20220712
6154,# FRUTAS Y VERDURAS FRESCAS,,Profeco_171701_arbol,data20220712
6155,# FRUTAS Y VERDURAS FRESCAS,,Profeco_171701_arbol,data20220712
6156,0850,ACELGA,Profeco_171701_arbol,data20220712
6157,0800,AGUACATE,Profeco_171701_arbol,data20220712
6158,0851,AJO,Profeco_171701_arbol,data20220712
6159,0852,ALCACHOFA,Profeco_171701_arbol,data20220712
6160,0853,APIO,Profeco_171701_arbol,data20220712
6161,0854,BETABEL,Profeco_171701_arbol,data20220712
6162,0855,BROCOLI,Profeco_171701_arbol,data20220712
6163,0856,CALABAZA,Profeco_171701_arbol,data20220712
6164,0857,CEBOLLA,Profeco_171701_arbol,data20220712
6165,0858,CHAYOTE,Profeco_171701_arbol,data20220712
6166,0859,CHICHAROS,Profeco_171701_arbol,data20220712
6167,0860,CHILE FRESCO,Profeco_171701_arbol,data20220712
6168,0868,CILANTRO,Profeco_171701_arbol,data20220712
6169,0802,CIRUELA,Profeco_171701_arbol,data20220712
6170,0861,COL,Profeco_171701_arbol,data20220712
6171,0862,COLIFLOR,Profeco_171701_arbol,data20220712
6172,0824,DURAZNO,Profeco_171701_arbol,data20220712
6173,0863,EJOTE,Profeco_171701_arbol,data20220712
6174,0864,ELOTE,Profeco_171701_arbol,data20220712
6175,0866,ESPINACAS,Profeco_171701_arbol,data20220712
6176,0803,FRESA,Profeco_171701_arbol,data20220712
6177,0825,GUANABANA,Profeco_171701_arbol,data20220712
6178,0804,GUAYABA,Profeco_171701_arbol,data20220712
6179,0867,HONGOS CHAMPIÑONES,Profeco_171701_arbol,data20220712
6180,9015,JAMAICA,Profeco_171701_arbol,data20220712
6181,9017,JICAMA,Profeco_171701_arbol,data20220712
6182,0869,JITOMATE,Profeco_171701_arbol,data20220712
6183,0826,KIWI,Profeco_171701_arbol,data20220712
6184,0870,LECHUGA,Profeco_171701_arbol,data20220712
6185,0806,LIMON,Profeco_171701_arbol,data20220712
6186,0807,MAMEY,Profeco_171701_arbol,data20220712
6187,0809,MANGO,Profeco_171701_arbol,data20220712
6188,0810,MANZANA,Profeco_171701_arbol,data20220712
6189,0811,MELON,Profeco_171701_arbol,data20220712
6190,0812,NARANJA,Profeco_171701_arbol,data20220712
6191,0871,NOPAL,Profeco_171701_arbol,data20220712
6192,0872,PAPA,Profeco_171701_arbol,data20220712
6193,0813,PAPAYA,Profeco_171701_arbol,data20220712
6194,0873,PEPINO,Profeco_171701_arbol,data20220712
6195,0814,PERA,Profeco_171701_arbol,data20220712
6196,0874,PIMIENTO,Profeco_171701_arbol,data20220712
6197,0816,PLATANO,Profeco_171701_arbol,data20220712
6198,0875,RABANO,Profeco_171701_arbol,data20220712
6199,0817,SANDIA,Profeco_171701_arbol,data20220712
6200,9028,TAMARINDO,Profeco_171701_arbol,data20220712
6201,0877,TOMATE,Profeco_171701_arbol,data20220712
6202,0820,TORONJA,Profeco_171701_arbol,data20220712
6203,0821,TUNA,Profeco_171701_arbol,data20220712
6204,0822,UVA,Profeco_171701_arbol,data20220712
6205,0878,VERDOLAGA,Profeco_171701_arbol,data20220712
6206,0879,ZANAHORIA,Profeco_171701_arbol,data20220712
6207,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_171701_arbol,data20220712
6208,# CEREALES PREPARADOS,,Profeco_171701_arbol,data20220712
6209,0025,CHOCO KRISPIS,Profeco_171701_arbol,data20220712
6210,0024,CORN FLAKES,Profeco_171701_arbol,data20220712
6211,0026,ZUCARITAS,Profeco_171701_arbol,data20220712
6212,# HUEVO,,Profeco_171701_arbol,data20220712
6213,0165,HUEVO,Profeco_171701_arbol,data20220712
6214,# PAN Y DERIVADOS DEL TRIGO,,Profeco_171701_arbol,data20220712
6215,0022,HARINA DE ARROZ,Profeco_171701_arbol,data20220712
6216,0011,HARINA DE TRIGO,Profeco_171701_arbol,data20220712
6217,0012,HARINA HOT CAKES,Profeco_171701_arbol,data20220712
6218,0005,PAN BLANCO BOLILLO,Profeco_171701_arbol,data20220712
6219,0006,PAN DE CAJA,Profeco_171701_arbol,data20220712
6220,0201,PAN DULCE BISQUET,Profeco_171701_arbol,data20220712
6221,0202,PAN DULCE CONCHA,Profeco_171701_arbol,data20220712
6222,0203,PAN DULCE CUERNO,Profeco_171701_arbol,data20220712
6223,0204,PAN DULCE DONA,Profeco_171701_arbol,data20220712
6224,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_171701_arbol,data20220712
6225,0004,TORTILLA DE HARINA DE TRIGO,Profeco_171701_arbol,data20220712
6226,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_171701_arbol,data20220712
6227,0001,HARINA DE MAIZ,Profeco_171701_arbol,data20220712
6228,0002,TORTILLA DE MAIZ,Profeco_171701_arbol,data20220712
6229,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_171701_arbol,data20220712
6230,# LACTEOS,,Profeco_171701_arbol,data20220712
6231,0145,CREMA,Profeco_171701_arbol,data20220712
6232,0146,CREMA BATIDA,Profeco_171701_arbol,data20220712
6233,0162,FORMULA LACTEA,Profeco_171701_arbol,data20220712
6234,0143,LECHE CONDENSADA,Profeco_171701_arbol,data20220712
6235,0141,LECHE EN POLVO,Profeco_171701_arbol,data20220712
6236,0144,LECHE PASTEURIZADA,Profeco_171701_arbol,data20220712
6237,0161,LECHE ULTRAPASTEURIZADA,Profeco_171701_arbol,data20220712
6238,0164,PRODUCTO LACTEO,Profeco_171701_arbol,data20220712
6239,0148,QUESO CHIHUAHUA,Profeco_171701_arbol,data20220712
6240,0149,QUESO MANCHEGO,Profeco_171701_arbol,data20220712
6241,0150,QUESO OAXACA,Profeco_171701_arbol,data20220712
6242,0153,QUESO PANELA,Profeco_171701_arbol,data20220712
6243,0160,YOGHURT,Profeco_171701_arbol,data20220712
6244,# PRODUCTOS EN REFRIGERACION,,Profeco_171701_arbol,data20220712
6245,0929,COMBINADO PRIMAVERA,Profeco_171701_arbol,data20220712
6246,0928,FLORETES DE BROCOLI,Profeco_171701_arbol,data20220712
6247,0919,GRANOS DE ELOTE,Profeco_171701_arbol,data20220712
6248,0050,HELADO,Profeco_171701_arbol,data20220712
6249,0003,MAIZ POZOLERO,Profeco_171701_arbol,data20220712
6250,0922,MEZCLA CALIFORNIA,Profeco_171701_arbol,data20220712
6251,0923,MEZCLA CAMPESINA,Profeco_171701_arbol,data20220712
6252,# SALCHICHONERIA,,Profeco_171701_arbol,data20220712
6253,0082,CHORIZO,Profeco_171701_arbol,data20220712
6254,0080,JAMON,Profeco_171701_arbol,data20220712
6255,0086,LONGANIZA,Profeco_171701_arbol,data20220712
6256,0084,MORTADELA,Profeco_171701_arbol,data20220712
6257,0087,PASTEL PIMIENTO,Profeco_171701_arbol,data20220712
6258,0085,QUESO DE PUERCO,Profeco_171701_arbol,data20220712
6259,0083,SALCHICHA,Profeco_171701_arbol,data20220712
6260,0081,TOCINO AHUMADO,Profeco_171701_arbol,data20220712
6261,# POLLO ROSTIZADO,,Profeco_171701_arbol,data20220712
6262,# POLLO ROSTIZADO,,Profeco_171701_arbol,data20220712
6263,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_171701_arbol,data20220712
6264,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_171701_arbol,data20220712
6265,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_171701_arbol,data20220712
6266,9003,ALMENDRAS,Profeco_171701_arbol,data20220712
6267,9007,CANELA,Profeco_171701_arbol,data20220712
6268,0900,CHILE SECO,Profeco_171701_arbol,data20220712
6269,0981,PIMIENTA,Profeco_171701_arbol,data20220712
6270,# SEMILLAS Y LEGUMINOSAS,,Profeco_171701_arbol,data20220712
6271,0020,ARROZ,Profeco_171701_arbol,data20220712
6272,0901,FRIJOL,Profeco_171701_arbol,data20220712
6273,0902,GARBANZA,Profeco_171701_arbol,data20220712
6274,0903,HABA,Profeco_171701_arbol,data20220712
6275,0904,LENTEJA,Profeco_171701_arbol,data20220712
6276,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_171701_arbol,data20220712
6277,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_171701_arbol,data20220712
6278,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_171701_arbol,data20220712
6279,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_171701_arbol,data20220712
6280,2767,CEPILLO DENTAL,Profeco_171701_arbol,data20220712
6281,2806,COPA MENSTRUAL,Profeco_171701_arbol,data20220712
6282,2750,CREMA DENTAL,Profeco_171701_arbol,data20220712
6283,2751,CREMA LIQUIDA,Profeco_171701_arbol,data20220712
6284,2752,CREMA SOLIDA,Profeco_171701_arbol,data20220712
6285,2753,DESODORANTE,Profeco_171701_arbol,data20220712
6286,2754,JABON DE TOCADOR,Profeco_171701_arbol,data20220712
6287,2766,PANTIPROTECTOR,Profeco_171701_arbol,data20220712
6288,2801,PAÑALES DESECHABLES,Profeco_171701_arbol,data20220712
6289,2800,PAPEL HIGIENICO,Profeco_171701_arbol,data20220712
6290,2770,PRODUCTO PARA DEPILACION,Profeco_171701_arbol,data20220712
6291,2771,ROPA INTERIOR DESECHABLE,Profeco_171701_arbol,data20220712
6292,2758,SHAMPOO,Profeco_171701_arbol,data20220712
6293,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_171701_arbol,data20220712
6294,2765,TALCO,Profeco_171701_arbol,data20220712
6295,2807,TAMPONES,Profeco_171701_arbol,data20220712
6296,2759,TINTE PARA EL CABELLO,Profeco_171701_arbol,data20220712
6297,2803,TOALLA FEMENINA,Profeco_171701_arbol,data20220712
6298,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_171701_arbol,data20220712
6299,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_171701_arbol,data20220712
6300,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_171701_arbol,data20220712
6301,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_171701_arbol,data20220712
6302,1100,BLANQUEADOR,Profeco_171701_arbol,data20220712
6303,1101,DETERGENTE P/ROPA,Profeco_171701_arbol,data20220712
6304,1102,DETERGENTE P/TRASTES,Profeco_171701_arbol,data20220712
6305,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_171701_arbol,data20220712
6306,1109,FIBRA,Profeco_171701_arbol,data20220712
6307,1104,INSECTICIDA AEROSOL,Profeco_171701_arbol,data20220712
6308,1103,JABON LIMPIADOR,Profeco_171701_arbol,data20220712
6309,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_171701_arbol,data20220712
6310,1071,PILAS ELECTRICAS,Profeco_171701_arbol,data20220712
6311,1106,SUAVIZANTE P/ROPA,Profeco_171701_arbol,data20220712
6312,2805,TOALLA DE PAPEL,Profeco_171701_arbol,data20220712
6313,1111,TOALLITAS DESINFECTANTES,Profeco_171701_arbol,data20220712
6314,# ARTICULOS ESCOLARES,,Profeco_171701_arbol,data20220712
6315,# ACCESORIOS ESCOLARES,,Profeco_171701_arbol,data20220712
6316,# CINTA ADHESIVA,,Profeco_171701_arbol,data20220712
6317,3054,CINTA ADHESIVA,Profeco_171701_arbol,data20220712
6318,# COMPAS,,Profeco_171701_arbol,data20220712
6319,3056,COMPAS,Profeco_171701_arbol,data20220712
6320,# JUEGO DE GEOMETRIA,,Profeco_171701_arbol,data20220712
6321,3065,JUEGO DE GEOMETRIA,Profeco_171701_arbol,data20220712
6322,# LAPIZ ADHESIVO,,Profeco_171701_arbol,data20220712
6323,3067,LAPIZ ADHESIVO,Profeco_171701_arbol,data20220712
6324,# PEGAMENTO,,Profeco_171701_arbol,data20220712
6325,3069,PEGAMENTO,Profeco_171701_arbol,data20220712
6326,# REGLAS,,Profeco_171701_arbol,data20220712
6327,3075,REGLAS,Profeco_171701_arbol,data20220712
6328,# TIJERAS,,Profeco_171701_arbol,data20220712
6329,3077,TIJERAS,Profeco_171701_arbol,data20220712
6330,# ARTICULOS DE ESCRITURA,,Profeco_171701_arbol,data20220712
6331,# BICOLOR,,Profeco_171701_arbol,data20220712
6332,3050,BICOLOR,Profeco_171701_arbol,data20220712
6333,# BOLIGRAFO,,Profeco_171701_arbol,data20220712
6334,3052,BOLIGRAFO TINTA NEGRA,Profeco_171701_arbol,data20220712
6335,# COLORES DE MADERA,,Profeco_171701_arbol,data20220712
6336,3055,COLORES DE MADERA,Profeco_171701_arbol,data20220712
6337,# CRAYONES,,Profeco_171701_arbol,data20220712
6338,3057,CRAYONES,Profeco_171701_arbol,data20220712
6339,# LAPIZ,,Profeco_171701_arbol,data20220712
6340,3066,LAPIZ,Profeco_171701_arbol,data20220712
6341,# PLUMONES,,Profeco_171701_arbol,data20220712
6342,3073,PLUMONES,Profeco_171701_arbol,data20220712
6343,# PORTAMINAS,,Profeco_171701_arbol,data20220712
6344,3074,PORTAMINAS,Profeco_171701_arbol,data20220712
