,idCat,nombreCat,nivel1,nivel2,nivel3,tipo_arbol,# codigo,descripcion,folder_id
9248,1628.0,ZACTOS,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
9249,1346.0,ZINNAT,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
9250,1629.0,ZINTREPID,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
9251,1630.0,ZOFILIP,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
9252,166.0,ACEITE,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
9253,9000.0,ACEITE DE OLIVA,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
9254,170.0,GRASA COMESTIBLE,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
9255,983.0,VINAGRE,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",VINAGRES,111_arbol,,,data20220913
9256,9001.0,ACEITUNA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9257,136.0,ATUN,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9258,917.0,CHICHAROS EN LATA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9259,915.0,CHILES,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9260,956.0,COCTEL DE FRUTAS EN ALMIBAR,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9261,970.0,CONCENTRADO DE POLLO,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9262,951.0,DURAZNOS EN ALMIBAR,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9263,864.0,ELOTE,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9264,971.0,MAYONESA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9265,972.0,MOLE ROJO EN PASTA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9266,973.0,MOSTAZA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9267,14.0,PASTA PARA SOPA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9268,952.0,PIÑA EN ALMIBAR,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9269,916.0,PURE DE TOMATE,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9270,974.0,SAL MOLIDA DE MESA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9271,976.0,SALSA INGLESA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9272,977.0,SALSA PICANTE,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9273,137.0,SARDINA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9274,303.0,SOPA INSTANTANEA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
9275,960.0,AZUCAR,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9276,961.0,CAFE SOLUBLE,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9277,962.0,CAFE TOSTADO Y MOLIDO,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9278,991.0,CHOCOLATE EN TABLILLAS,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9279,998.0,JARABE PARA PREPARAR BEBIDAS,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9280,950.0,MERMELADA,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9281,996.0,MIEL DE ABEJA,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9282,990.0,POLVO PARA BEBIDAS SABOR CHOCOLATE,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
9283,994.0,FLAN,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE",POSTRES PARA PREPARAR,111_arbol,,,data20220913
9284,995.0,GELATINA EN POLVO,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE",POSTRES PARA PREPARAR,111_arbol,,,data20220913
9285,984.0,POLVO P/HORNEAR,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE",POSTRES PARA PREPARAR,111_arbol,,,data20220913
9286,1000.0,BRANDY,ALIMENTOS,BEBIDAS,BEBIDAS ALCOHOLICAS,111_arbol,,,data20220913
9287,1001.0,CERVEZA,ALIMENTOS,BEBIDAS,BEBIDAS ALCOHOLICAS,111_arbol,,,data20220913
9288,1005.0,TEQUILA,ALIMENTOS,BEBIDAS,BEBIDAS ALCOHOLICAS,111_arbol,,,data20220913
9289,964.0,AGUA CON GAS,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
9290,965.0,AGUA SIN GAS,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
9291,968.0,BEBIDAS HIDRATANTES,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
9292,967.0,JUGO DE FRUTA,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
9293,966.0,REFRESCO,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
9294,44.0,CABEZA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9295,49.0,CARNE MOLIDA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9296,41.0,CHULETA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9297,45.0,ESPINAZO DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9298,43.0,LOMO DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9299,46.0,MANITAS DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9300,42.0,MILANESA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9301,47.0,PIERNA DE CERDO ENTERA/PERNIL,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
9302,32.0,PECHUGA DE POLLO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE POLLO Y PAVO,111_arbol,,,data20220913
9303,33.0,PIERNA DE POLLO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE POLLO Y PAVO,111_arbol,,,data20220913
9304,31.0,POLLO ENTERO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE POLLO Y PAVO,111_arbol,,,data20220913
9305,69.0,BISTEC DE DIEZMILLO DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9306,71.0,BISTEC DE RES. CORTE DELGADO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9307,70.0,BISTEC DEL 0,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9308,52.0,CARNE PARA ASAR DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9309,61.0,CHULETA DE RES/CHULETA COSTILLA/CHULETON,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9310,60.0,FALDA DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9311,53.0,FILETE DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9312,77.0,MILANESA DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9313,63.0,RETAZO C/HUESO DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
9314,93.0,MOJARRA,ALIMENTOS,"CARNE, POLLO Y PESCADO",PESCADOS Y MARISCOS FRESCO Y CONGELADO,111_arbol,,,data20220913
9315,850.0,ACELGA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9316,800.0,AGUACATE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9317,851.0,AJO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9318,852.0,ALCACHOFA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9319,853.0,APIO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9320,854.0,BETABEL,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9321,855.0,BROCOLI,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9322,856.0,CALABAZA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9323,857.0,CEBOLLA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9324,858.0,CHAYOTE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9325,859.0,CHICHAROS,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9326,860.0,CHILE FRESCO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9327,868.0,CILANTRO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9328,802.0,CIRUELA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9329,861.0,COL,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9330,862.0,COLIFLOR,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9331,863.0,EJOTE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9332,864.0,ELOTE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9333,866.0,ESPINACAS,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9334,803.0,FRESA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9335,823.0,GRANADA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9336,804.0,GUAYABA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9337,867.0,HONGOS CHAMPIÑONES,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9338,9015.0,JAMAICA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9339,9017.0,JICAMA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9340,869.0,JITOMATE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9341,826.0,KIWI,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9342,870.0,LECHUGA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9343,806.0,LIMON,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9344,807.0,MAMEY,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9345,808.0,MANDARINA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9346,809.0,MANGO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9347,810.0,MANZANA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9348,811.0,MELON,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9349,812.0,NARANJA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9350,871.0,NOPAL,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9351,872.0,PAPA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9352,813.0,PAPAYA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9353,873.0,PEPINO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9354,814.0,PERA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9355,827.0,PERON,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9356,874.0,PIMIENTO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9357,816.0,PLATANO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9358,875.0,RABANO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9359,817.0,SANDIA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9360,9028.0,TAMARINDO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9361,820.0,TORONJA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9362,821.0,TUNA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9363,822.0,UVA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9364,879.0,ZANAHORIA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
9365,25.0,CHOCO KRISPIS,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",CEREALES PREPARADOS,111_arbol,,,data20220913
9366,24.0,CORN FLAKES,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",CEREALES PREPARADOS,111_arbol,,,data20220913
9367,26.0,ZUCARITAS,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",CEREALES PREPARADOS,111_arbol,,,data20220913
9368,165.0,HUEVO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",HUEVO,111_arbol,,,data20220913
9369,22.0,HARINA DE ARROZ,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9370,11.0,HARINA DE TRIGO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9371,12.0,HARINA HOT CAKES,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9372,5.0,PAN BLANCO BOLILLO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9373,6.0,PAN DE CAJA,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9374,201.0,PAN DULCE BISQUET,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9375,202.0,PAN DULCE CONCHA,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9376,203.0,PAN DULCE CUERNO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9377,204.0,PAN DULCE DONA,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9378,8.0,PASTELILLOS Y PAN DULCE EMPAQUETADO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9379,4.0,TORTILLA DE HARINA DE TRIGO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
9380,1.0,HARINA DE MAIZ,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",TORTILLAS Y DERIVADOS DEL MAIZ,111_arbol,,,data20220913
9381,2.0,TORTILLA DE MAIZ,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",TORTILLAS Y DERIVADOS DEL MAIZ,111_arbol,,,data20220913
9382,143.0,LECHE CONDENSADA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
9383,141.0,LECHE EN POLVO,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
9384,161.0,LECHE ULTRAPASTEURIZADA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
9385,164.0,PRODUCTO LACTEO,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
9386,86.0,LONGANIZA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",SALCHICHONERIA,111_arbol,,,data20220913
9387,20.0,ARROZ,ALIMENTOS,"SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",SEMILLAS Y LEGUMINOSAS,111_arbol,,,data20220913
9388,901.0,FRIJOL,ALIMENTOS,"SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",SEMILLAS Y LEGUMINOSAS,111_arbol,,,data20220913
9389,902.0,GARBANZA,ALIMENTOS,"SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",SEMILLAS Y LEGUMINOSAS,111_arbol,,,data20220913
9390,903.0,HABA,ALIMENTOS,"SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",SEMILLAS Y LEGUMINOSAS,111_arbol,,,data20220913
9391,904.0,LENTEJA,ALIMENTOS,"SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",SEMILLAS Y LEGUMINOSAS,111_arbol,,,data20220913
9392,2760.0,ACONDICIONADOR Y ENJUAGUE,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9393,2751.0,CREMA LIQUIDA,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9394,2752.0,CREMA SOLIDA,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9395,2753.0,DESODORANTE,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9396,2754.0,JABON DE TOCADOR,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9397,2801.0,PAÑALES DESECHABLES,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9398,2800.0,PAPEL HIGIENICO,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9399,2758.0,SHAMPOO,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9400,2761.0,SHAMPOO PARA BEBES Y NIÑOS,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9401,2759.0,TINTE PARA EL CABELLO,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9402,2803.0,TOALLA FEMENINA,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9403,2804.0,TOALLITA HUMEDA LIMPIADORA,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,ARTICULOS DE HIGIENE PERSONAL,111_arbol,,,data20220913
9404,1100.0,BLANQUEADOR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9405,1101.0,DETERGENTE P/ROPA,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9406,1102.0,DETERGENTE P/TRASTES,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9407,1108.0,DETERGENTE PARA ROPA Y TRASTES,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9408,1109.0,FIBRA,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9409,1104.0,INSECTICIDA AEROSOL,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9410,1103.0,JABON LIMPIADOR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9411,1105.0,LIMPIADOR LIQUIDO P/PISO,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9412,1106.0,SUAVIZANTE P/ROPA,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
9413,2805.0,TOALLA DE PAPEL,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
